"age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y","Subscribed","Age_Group","dur_group","Quarter"
28,"admin.","single","secondary","no",189,"yes","no","cellular",31,"jul",68,2,-1,0,"unknown","no","0","20-30","<200","Q3"
56,"admin.","married","unknown","no",2038,"no","no","cellular",8,"feb",405,1,305,1,"success","no","0","46-64","401-600","Q1"
32,"blue-collar","single","primary","no",882,"no","yes","cellular",29,"jul",80,8,-1,0,"unknown","no","0","31-45","<200","Q3"
43,"technician","married","secondary","no",434,"yes","no","unknown",5,"may",117,1,-1,0,"unknown","no","0","31-45","<200","Q2"
55,"blue-collar","married","secondary","no",989,"yes","yes","unknown",23,"may",246,4,-1,0,"unknown","no","0","46-64","201-400","Q2"
37,"admin.","married","secondary","no",7,"yes","no","cellular",27,"may",224,7,105,1,"other","no","0","31-45","201-400","Q2"
36,"technician","married","tertiary","no",6,"yes","no","cellular",27,"jan",100,1,435,1,"failure","no","0","31-45","<200","Q1"
37,"management","single","unknown","no",715,"yes","no","unknown",20,"may",247,2,-1,0,"unknown","no","0","31-45","201-400","Q2"
49,"unemployed","divorced","secondary","no",66,"no","no","cellular",9,"jul",218,3,-1,0,"unknown","no","0","46-64","201-400","Q3"
35,"blue-collar","married","primary","no",422,"yes","no","cellular",14,"may",73,1,-1,0,"unknown","no","0","31-45","<200","Q2"
45,"management","married","tertiary","no",3370,"no","no","unknown",12,"jun",36,3,-1,0,"unknown","no","0","31-45","<200","Q3"
41,"admin.","married","primary","no",-306,"yes","no","unknown",15,"may",500,1,-1,0,"unknown","yes","1","31-45","401-600","Q2"
49,"services","married","secondary","no",280,"yes","no","telephone",14,"jul",162,3,-1,0,"unknown","no","0","46-64","<200","Q3"
45,"blue-collar","married","secondary","no",2926,"yes","yes","cellular",19,"nov",482,3,120,2,"failure","no","0","31-45","401-600","Q4"
43,"management","married","tertiary","no",3529,"yes","no","cellular",4,"aug",190,3,-1,0,"unknown","no","0","31-45","<200","Q3"
40,"entrepreneur","married","tertiary","no",1729,"yes","no","cellular",12,"may",85,1,-1,0,"unknown","no","0","31-45","<200","Q2"
30,"management","married","tertiary","no",1882,"yes","no","cellular",11,"aug",249,5,-1,0,"unknown","no","0","20-30","201-400","Q3"
48,"admin.","married","unknown","no",0,"yes","no","cellular",8,"may",85,1,168,2,"failure","no","0","46-64","<200","Q2"
52,"unemployed","married","primary","no",20,"yes","no","telephone",28,"jan",172,1,-1,0,"unknown","no","0","46-64","<200","Q1"
46,"self-employed","married","tertiary","no",1148,"no","no","telephone",29,"jul",104,2,-1,0,"unknown","no","0","46-64","<200","Q3"
43,"management","married","secondary","no",481,"yes","no","telephone",18,"nov",164,1,110,2,"other","no","0","31-45","<200","Q4"
35,"management","single","tertiary","no",252,"yes","no","cellular",8,"aug",89,2,-1,0,"unknown","no","0","31-45","<200","Q3"
31,"management","married","tertiary","no",13,"no","no","cellular",28,"aug",110,5,-1,0,"unknown","no","0","31-45","<200","Q3"
33,"management","married","secondary","no",3132,"yes","no","unknown",23,"may",350,5,-1,0,"unknown","no","0","31-45","201-400","Q2"
33,"blue-collar","single","primary","no",1,"yes","no","cellular",20,"apr",257,1,-1,0,"unknown","no","0","31-45","201-400","Q2"
42,"management","divorced","tertiary","no",401,"yes","no","cellular",24,"jul",217,9,-1,0,"unknown","no","0","31-45","201-400","Q3"
33,"admin.","married","tertiary","no",640,"no","no","cellular",24,"jul",318,1,-1,0,"unknown","no","0","31-45","201-400","Q3"
45,"blue-collar","married","secondary","no",4022,"yes","no","cellular",29,"jan",244,3,-1,0,"unknown","no","0","31-45","201-400","Q1"
62,"retired","married","secondary","no",816,"no","no","cellular",1,"sep",28,2,-1,0,"unknown","no","0","46-64","<200","Q4"
57,"retired","married","secondary","no",1044,"no","no","telephone",11,"jan",585,1,192,2,"success","yes","1","46-64","401-600","Q1"
42,"technician","married","secondary","no",2980,"no","no","unknown",20,"jun",101,3,-1,0,"unknown","no","0","31-45","<200","Q3"
67,"retired","married","tertiary","no",701,"no","no","cellular",6,"aug",254,2,-1,0,"unknown","yes","1","65+","201-400","Q3"
31,"admin.","married","secondary","no",389,"yes","no","cellular",7,"dec",69,1,185,2,"failure","no","0","31-45","<200","Q1"
36,"management","single","tertiary","no",678,"no","yes","unknown",4,"jul",85,3,-1,0,"unknown","no","0","31-45","<200","Q3"
51,"self-employed","married","primary","no",307,"yes","yes","unknown",17,"jun",65,2,-1,0,"unknown","no","0","46-64","<200","Q3"
55,"entrepreneur","married","primary","no",298,"yes","no","unknown",8,"may",144,3,-1,0,"unknown","no","0","46-64","<200","Q2"
38,"blue-collar","married","secondary","no",376,"yes","no","unknown",7,"may",1521,1,-1,0,"unknown","no","0","31-45",">1000","Q2"
55,"retired","married","primary","no",3334,"no","no","cellular",14,"aug",632,4,-1,0,"unknown","yes","1","46-64","601-800","Q3"
34,"management","divorced","tertiary","no",13204,"yes","yes","cellular",20,"nov",197,2,-1,0,"unknown","no","0","31-45","<200","Q4"
41,"services","divorced","secondary","no",654,"yes","no","cellular",13,"may",139,2,-1,0,"unknown","no","0","31-45","<200","Q2"
43,"technician","married","secondary","no",50,"no","no","unknown",28,"may",63,1,-1,0,"unknown","no","0","31-45","<200","Q2"
58,"housemaid","single","tertiary","no",145,"yes","yes","cellular",16,"jul",128,2,-1,0,"unknown","no","0","46-64","<200","Q3"
54,"management","divorced","tertiary","no",3222,"no","no","cellular",14,"aug",67,2,-1,0,"unknown","no","0","46-64","<200","Q3"
32,"entrepreneur","single","tertiary","no",890,"yes","yes","cellular",28,"aug",27,10,-1,0,"unknown","no","0","31-45","<200","Q3"
36,"services","single","secondary","no",774,"yes","no","cellular",3,"feb",231,2,259,1,"failure","no","0","31-45","201-400","Q1"
47,"blue-collar","married","primary","no",881,"yes","no","cellular",14,"may",143,1,370,2,"failure","no","0","46-64","<200","Q2"
30,"blue-collar","single","secondary","no",363,"no","no","cellular",28,"jul",171,3,-1,0,"unknown","no","0","20-30","<200","Q3"
23,"blue-collar","single","primary","no",8627,"yes","no","unknown",3,"jun",281,1,-1,0,"unknown","no","0","20-30","201-400","Q3"
32,"technician","married","secondary","no",266,"yes","no","cellular",19,"aug",168,2,-1,0,"unknown","no","0","31-45","<200","Q3"
37,"admin.","single","secondary","no",0,"yes","no","cellular",16,"apr",640,2,-1,0,"unknown","no","0","31-45","601-800","Q2"
24,"technician","married","secondary","no",556,"yes","no","cellular",18,"aug",460,2,-1,0,"unknown","yes","1","20-30","401-600","Q3"
44,"entrepreneur","married","primary","no",276,"yes","yes","unknown",15,"may",219,1,-1,0,"unknown","no","0","31-45","201-400","Q2"
37,"management","single","tertiary","no",695,"no","no","cellular",28,"jan",233,1,-1,0,"unknown","no","0","31-45","201-400","Q1"
36,"management","single","tertiary","no",1531,"yes","no","cellular",8,"may",81,3,170,1,"failure","no","0","31-45","<200","Q2"
31,"management","married","tertiary","no",271,"no","no","cellular",18,"nov",89,1,-1,0,"unknown","no","0","31-45","<200","Q4"
26,"self-employed","single","tertiary","no",1153,"no","no","cellular",4,"may",238,3,-1,0,"unknown","no","0","20-30","201-400","Q2"
41,"housemaid","divorced","primary","no",22,"yes","no","cellular",18,"nov",238,3,126,4,"other","no","0","31-45","201-400","Q4"
50,"housemaid","married","secondary","no",7317,"yes","no","cellular",13,"may",172,1,370,1,"failure","no","0","46-64","<200","Q2"
26,"admin.","single","secondary","no",321,"yes","no","cellular",22,"jul",242,7,-1,0,"unknown","no","0","20-30","201-400","Q3"
42,"technician","divorced","secondary","no",2974,"yes","no","unknown",21,"may",187,5,-1,0,"unknown","no","0","31-45","<200","Q2"
57,"management","married","tertiary","no",1341,"yes","no","unknown",8,"may",339,2,-1,0,"unknown","no","0","46-64","201-400","Q2"
33,"management","single","secondary","no",8004,"no","no","cellular",19,"nov",414,3,-1,0,"unknown","no","0","31-45","401-600","Q4"
42,"blue-collar","married","primary","no",-97,"yes","no","cellular",3,"feb",216,4,271,5,"failure","no","0","31-45","201-400","Q1"
33,"management","married","tertiary","no",1412,"yes","no","unknown",19,"aug",480,1,-1,0,"unknown","yes","1","31-45","401-600","Q3"
31,"management","married","tertiary","no",1170,"no","no","cellular",20,"aug",200,4,-1,0,"unknown","no","0","31-45","<200","Q3"
37,"management","married","tertiary","no",238,"no","no","cellular",3,"feb",185,1,92,1,"success","yes","1","31-45","<200","Q1"
58,"technician","married","primary","no",4015,"no","no","unknown",20,"jun",106,3,-1,0,"unknown","no","0","46-64","<200","Q3"
39,"management","married","tertiary","no",562,"no","no","cellular",13,"sep",303,2,-1,0,"unknown","no","0","31-45","201-400","Q4"
34,"blue-collar","married","secondary","no",1221,"yes","no","cellular",6,"may",182,1,90,8,"failure","no","0","31-45","<200","Q2"
49,"technician","married","secondary","yes",-74,"yes","no","cellular",19,"nov",114,1,-1,0,"unknown","no","0","46-64","<200","Q4"
45,"blue-collar","married","primary","no",2128,"yes","no","unknown",19,"may",149,4,-1,0,"unknown","no","0","31-45","<200","Q2"
52,"technician","single","tertiary","no",1308,"yes","no","unknown",29,"may",361,1,-1,0,"unknown","no","0","46-64","201-400","Q2"
32,"blue-collar","single","secondary","no",118,"yes","no","cellular",17,"jul",1275,1,-1,0,"unknown","yes","1","31-45",">1000","Q3"
48,"admin.","divorced","secondary","no",4099,"no","no","cellular",2,"apr",397,2,-1,0,"unknown","yes","1","46-64","201-400","Q2"
36,"blue-collar","married","primary","no",123,"yes","no","cellular",18,"may",9,1,-1,0,"unknown","no","0","31-45","<200","Q2"
35,"technician","single","secondary","no",126,"no","no","cellular",22,"aug",112,2,-1,0,"unknown","no","0","31-45","<200","Q3"
29,"services","married","secondary","no",3,"yes","no","cellular",10,"jul",183,1,-1,0,"unknown","no","0","20-30","<200","Q3"
29,"self-employed","single","secondary","no",3672,"yes","yes","unknown",28,"may",1210,1,-1,0,"unknown","no","0","20-30",">1000","Q2"
33,"blue-collar","single","secondary","no",13494,"yes","no","unknown",20,"jun",27,25,-1,0,"unknown","no","0","31-45","<200","Q3"
41,"technician","married","secondary","no",351,"yes","no","cellular",9,"jul",175,1,-1,0,"unknown","no","0","31-45","<200","Q3"
45,"unemployed","divorced","secondary","no",728,"yes","yes","cellular",18,"nov",107,1,-1,0,"unknown","no","0","31-45","<200","Q4"
40,"technician","single","secondary","no",591,"no","yes","cellular",14,"aug",87,6,-1,0,"unknown","no","0","31-45","<200","Q3"
36,"blue-collar","single","tertiary","no",1830,"no","no","cellular",14,"oct",183,1,91,11,"failure","no","0","31-45","<200","Q4"
48,"blue-collar","married","secondary","no",705,"no","no","unknown",13,"may",108,2,-1,0,"unknown","no","0","46-64","<200","Q2"
28,"blue-collar","married","secondary","no",131,"yes","no","unknown",12,"may",147,5,-1,0,"unknown","no","0","20-30","<200","Q2"
32,"blue-collar","single","secondary","no",1670,"yes","no","cellular",18,"may",183,1,-1,0,"unknown","no","0","31-45","<200","Q2"
42,"self-employed","married","tertiary","no",1932,"yes","no","unknown",16,"may",192,32,-1,0,"unknown","no","0","31-45","<200","Q2"
38,"blue-collar","married","primary","no",2569,"no","no","unknown",9,"jun",172,1,-1,0,"unknown","no","0","31-45","<200","Q3"
40,"management","married","tertiary","no",60,"no","no","unknown",16,"jun",172,6,-1,0,"unknown","no","0","31-45","<200","Q3"
36,"entrepreneur","married","tertiary","no",6,"no","no","telephone",30,"oct",246,1,-1,0,"unknown","no","0","31-45","201-400","Q4"
27,"admin.","single","tertiary","no",3672,"yes","no","cellular",15,"may",157,2,351,5,"failure","no","0","20-30","<200","Q2"
77,"retired","married","tertiary","no",7802,"no","no","telephone",4,"may",421,1,92,2,"success","yes","1","65+","401-600","Q2"
35,"management","single","tertiary","no",2975,"no","no","cellular",8,"aug",249,2,-1,0,"unknown","no","0","31-45","201-400","Q3"
49,"entrepreneur","married","secondary","no",167,"yes","yes","unknown",6,"may",198,3,-1,0,"unknown","no","0","46-64","<200","Q2"
54,"technician","married","tertiary","no",876,"no","no","cellular",27,"oct",269,3,541,3,"success","yes","1","46-64","201-400","Q4"
50,"management","married","tertiary","no",3463,"no","yes","cellular",28,"oct",96,1,-1,0,"unknown","yes","1","46-64","<200","Q4"
34,"blue-collar","married","secondary","no",2542,"yes","no","cellular",14,"may",228,1,-1,0,"unknown","no","0","31-45","201-400","Q2"
47,"self-employed","married","secondary","no",0,"no","no","unknown",26,"jun",174,8,-1,0,"unknown","no","0","46-64","<200","Q3"
41,"entrepreneur","married","secondary","no",2105,"yes","no","cellular",18,"nov",134,1,-1,0,"unknown","no","0","31-45","<200","Q4"
44,"management","single","tertiary","no",-1313,"yes","yes","cellular",15,"may",104,10,-1,0,"unknown","no","0","31-45","<200","Q2"
53,"unemployed","married","primary","no",980,"yes","no","cellular",3,"dec",352,1,-1,0,"unknown","yes","1","46-64","201-400","Q1"
42,"blue-collar","single","secondary","no",382,"yes","no","cellular",13,"may",294,1,-1,0,"unknown","no","0","31-45","201-400","Q2"
30,"services","married","secondary","no",227,"no","yes","unknown",3,"jun",23,1,-1,0,"unknown","no","0","20-30","<200","Q3"
55,"management","married","primary","no",2587,"no","no","cellular",4,"sep",328,2,94,2,"success","yes","1","46-64","201-400","Q4"
36,"admin.","married","secondary","no",470,"yes","no","cellular",31,"jul",101,4,-1,0,"unknown","no","0","31-45","<200","Q3"
49,"technician","married","secondary","no",-147,"yes","no","cellular",20,"apr",390,1,-1,0,"unknown","no","0","46-64","201-400","Q2"
36,"services","divorced","secondary","no",1594,"no","no","unknown",6,"jun",250,3,-1,0,"unknown","no","0","31-45","201-400","Q3"
36,"management","married","tertiary","no",9324,"yes","no","cellular",30,"mar",138,8,-1,0,"unknown","no","0","31-45","<200","Q2"
53,"technician","divorced","secondary","no",320,"no","no","cellular",9,"jul",175,1,-1,0,"unknown","no","0","46-64","<200","Q3"
40,"self-employed","married","secondary","no",1516,"yes","yes","unknown",23,"may",373,1,-1,0,"unknown","no","0","31-45","201-400","Q2"
41,"management","married","tertiary","no",10758,"yes","no","cellular",1,"jun",288,1,-1,0,"unknown","no","0","31-45","201-400","Q3"
35,"self-employed","married","secondary","no",524,"yes","no","cellular",21,"nov",484,4,-1,0,"unknown","no","0","31-45","401-600","Q4"
31,"technician","married","secondary","no",171,"no","no","cellular",27,"aug",81,3,-1,0,"unknown","no","0","31-45","<200","Q3"
43,"management","single","secondary","no",-228,"yes","yes","unknown",16,"may",122,2,-1,0,"unknown","no","0","31-45","<200","Q2"
28,"blue-collar","married","secondary","no",1020,"yes","no","unknown",28,"may",251,1,-1,0,"unknown","no","0","20-30","201-400","Q2"
32,"unemployed","divorced","primary","no",0,"no","no","cellular",15,"jul",175,4,-1,0,"unknown","no","0","31-45","<200","Q3"
36,"management","married","tertiary","no",0,"yes","no","unknown",27,"may",145,2,-1,0,"unknown","no","0","31-45","<200","Q2"
34,"blue-collar","married","primary","no",176,"no","no","cellular",24,"jul",78,1,-1,0,"unknown","no","0","31-45","<200","Q3"
54,"entrepreneur","married","tertiary","no",1544,"no","yes","cellular",5,"feb",85,7,196,3,"failure","no","0","46-64","<200","Q1"
30,"technician","married","tertiary","no",101,"yes","yes","cellular",7,"jul",187,3,-1,0,"unknown","no","0","20-30","<200","Q3"
40,"technician","married","secondary","no",2715,"yes","no","unknown",29,"may",125,2,-1,0,"unknown","no","0","31-45","<200","Q2"
30,"management","single","tertiary","no",6495,"no","no","cellular",30,"mar",78,3,-1,0,"unknown","no","0","20-30","<200","Q2"
49,"blue-collar","married","primary","no",1032,"yes","no","unknown",2,"jun",41,5,-1,0,"unknown","no","0","46-64","<200","Q3"
36,"unemployed","married","secondary","no",-129,"yes","no","cellular",29,"jul",121,3,-1,0,"unknown","no","0","31-45","<200","Q3"
49,"blue-collar","married","secondary","no",-454,"yes","no","cellular",14,"may",558,1,-1,0,"unknown","yes","1","46-64","401-600","Q2"
39,"technician","married","secondary","no",6,"yes","no","cellular",18,"may",122,3,357,4,"failure","no","0","31-45","<200","Q2"
54,"entrepreneur","married","unknown","no",1956,"no","no","cellular",19,"nov",221,5,-1,0,"unknown","no","0","46-64","201-400","Q4"
48,"admin.","married","secondary","no",8,"no","yes","cellular",7,"jul",46,1,-1,0,"unknown","no","0","46-64","<200","Q3"
31,"services","married","secondary","no",440,"yes","no","unknown",17,"jun",117,3,-1,0,"unknown","no","0","31-45","<200","Q3"
54,"technician","married","secondary","no",0,"no","no","telephone",16,"nov",986,1,94,8,"failure","no","0","46-64","801-1000","Q4"
29,"services","single","secondary","no",-287,"yes","no","cellular",18,"may",196,1,-1,0,"unknown","no","0","20-30","<200","Q2"
20,"student","single","secondary","no",291,"no","no","telephone",11,"may",172,5,371,5,"failure","no","0","<20","<200","Q2"
27,"technician","single","secondary","no",489,"yes","no","cellular",30,"jul",356,4,-1,0,"unknown","yes","1","20-30","201-400","Q3"
